Cars: 0, Vans: 0, Motors: 3, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 53, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 54, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 56, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 57, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 58, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 58, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 58, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 58, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 58, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 59, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 60, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 60, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 60, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 61, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
Cars: 24, Vans: 14, Motors: 62, Buses: 0, Bicycles: 0
